522	7624576.664	3350670.438	7621394.512	350558.277
523	7642522.61	3374110.795	7639333.15	373989.537
524	7623943.318	3403125.281	7620761.019	402992.243
525	7609332.065	3414597.94	7606155.615	414460.269
526	7445396.094	3335534.945	7442285.022	335428.263
527	7745286.671	3470483.943	7742055.028	470324.806
528	7756161.503	3499271.197	7752925.28	499100.536
529	7747430.408	3537932.096	7744197.435	537745.797
530	7749963.479	3518929.405	7746729.609	518750.78
531	7714123.559	3495772.308	7710904.287	495602.769
532	7712659.646	3591600.378	7709440.307	591392.083
533	7664565.73	3577146.023	7661366.014	576943.308
534	6649538.429	3218328.492	6646745.973	218273.648
535	6684803.867	3468950.72	6681998.692	468794.031
536	6642924.09	3184232.931	6640134.146	184191.922
537	7231790.139	3423168.45	7228764.215	423026.75
538	7278087.779	3422257.813	7275043.444	422116.518
539	7235041.572	3383242.801	7232014.307	383117.206
540	7232964.077	3408577.837	7229937.657	408442.068
541	7008897.93	3200995.421	7005959.851	200944.737
542	7020884.646	3195363.145	7017941.702	195314.673
543	6998704.889	3656090.514	6995773.945	655855.939
544	6984356.231	3654255.241	6981431.14	654021.522
545	6982722.592	3640030.323	6979798.077	639802.37
546	6996816.633	3622002.203	6993886.233	621781.44
547	6986975.508	3670644.081	6984049.462	670403.652
548	6961468.595	3656451.529	6958552.84	656217.03
549	6949259.401	3675766.428	6946348.715	675524.115
550	7014559.189	3629895.359	7011621.621	629671.245
551	6966783.949	3670123.627	6963866.119	669883.513
552	6719442.362	3393697.133	6716622.447	393570.716
553	6733457.732	3395411.028	6730632.164	395283.798
554	6720636.289	3450378.396	6717816.427	450228.943
555	6724314.53	3408226.595	6721492.738	408094.258
556	6721025.563	3435182.762	6718205.355	435039.488
557	7081949.518	3654960.769	7078984.773	654726.051
558	7095476.846	3663585.222	7092506.653	663346.963
559	7128313.068	3658444.732	7125329.614	658208.437
560	7141658.053	3656446.85	7138669.179	656211.293
